,chapter,text,mask_sent,char,mfd2,mfd_word
350,20,beautifully dress young princess stop short see stranger start run away beautiful dorothy continue dorothy sure dorothy could love beautifully dress young princess stop short see stranger start run away dearly,beautifully dress young princess stop short see stranger start run away beautiful [unused0] continue [unused0] sure [unused0] could love beautifully dress young princess stop short see stranger start run away dearly,[unused0],care.virtue,"loves,love"
351,20,beautifully dress young princess stop short see stranger start run away let dorothy carry beautifully dress young princess stop short see stranger start run away back kansas stand beautifully dress young princess stop short see stranger start run away aunt em ’s mantel dorothy could carry beautifully dress young princess stop short see stranger start run away dorothy 's basket.that would make beautifully dress young princess stop short see stranger start run away unhappy answer beautifully dress young princess stop short see stranger start run away,beautifully dress young princess stop short see stranger start run away let [unused0] carry beautifully dress young princess stop short see stranger start run away back kansas stand beautifully dress young princess stop short see stranger start run away aunt em ’s mantel [unused0] could carry beautifully dress young princess stop short see stranger start run away [unused0] 's basket.that would make beautifully dress young princess stop short see stranger start run away unhappy answer beautifully dress young princess stop short see stranger start run away,[unused0],X,X
352,20,brittlethey indeed say scarecrow scarecrow thankful scarecrow make straw easily damage,brittlethey indeed say [unused1] [unused1] thankful [unused1] make straw easily damage,[unused1],care.vice,"damage,damages"
353,22,strange man traveler ever see arm see scarecrow fear helpless creature could prevent four traveler climb steep hill cover top bottom great piece rock,strange man traveler ever see arm see [unused1] fear helpless creature could prevent four traveler climb steep hill cover top bottom great piece rock,[unused1],X,X
354,22,scarecrow say scarecrow’m sorry wish four traveler must pass whether like pass scarecrow walk boldly forward.as quick lightning big head flat top support thick neck full wrinkle shoot forward strange man traveler ever see 's neck stretch top big head flat top support thick neck full wrinkle big head flat top support thick neck full wrinkle flat strike scarecrow middle send scarecrow tumbling steep hill cover top bottom great piece rock,[unused1] say [unused1]’m sorry wish four traveler must pass whether like pass [unused1] walk boldly forward.as quick lightning big head flat top support thick neck full wrinkle shoot forward strange man traveler ever see 's neck stretch top big head flat top support thick neck full wrinkle big head flat top support thick neck full wrinkle flat strike [unused1] middle send [unused1] tumbling steep hill cover top bottom great piece rock,[unused1],X,X
355,22,almost quickly come big head flat top support thick neck full wrinkle go back body strange man traveler ever see laugh harshly strange man traveler ever see say easy scarecrow thinka chorus boisterous laughter come rock dorothy see hundred armless hammerhead upon steep hill cover top bottom great piece rock one behind every rock.the lion become quite angry laughter cause give loud roar echo like thunder lion dash steep hill cover top bottom great piece rock.again head shoot swiftly lion go roll steep hill cover top bottom great piece rock lion strike cannon ball.dorothy run help scarecrow scarecrow 's foot lion come dorothy feel rather bruised sore say useless fight people shoot head,almost quickly come big head flat top support thick neck full wrinkle go back body strange man traveler ever see laugh harshly strange man traveler ever see say easy [unused1] thinka chorus boisterous laughter come rock [unused0] see hundred armless hammerhead upon steep hill cover top bottom great piece rock one behind every rock.the lion become quite angry laughter cause give loud roar echo like thunder lion dash steep hill cover top bottom great piece rock.again head shoot swiftly lion go roll steep hill cover top bottom great piece rock lion strike cannon ball.[unused0] run help [unused1] [unused1] 's foot lion come [unused0] feel rather bruised sore say useless fight people shoot head,[unused0],"sanctity.virtue,care.vice,care.virtue","help,fight,helps,fights,body"
356,22,dorothy still right command wing monkey more.very well dorothy answer put golden cap dorothy utter magic word,[unused0] still right command wing monkey more.very well [unused0] answer put golden cap [unused0] utter magic word,[unused0],"authority.virtue,fairness.virtue","rights,commands,command"
357,22,dorothy approach one three young girl dress handsome red uniform trim gold braid say dorothy.why dorothy come south countryto see good witch rule dorothy answer,dorothy approach one three young girl dress handsome red uniform trim gold braid say dorothy.why dorothy come south countryto see good [unused2] rule dorothy answer,[unused2],X,X
358,22,one take one herlet one dorothy 's name one ask good witch rule good witch rule receive dorothy dorothy tell dorothy one go steep hill cover top bottom great piece rock,one take one herlet one [unused0] 's name one ask good [unused2] rule good [unused2] rule receive [unused0] [unused0] tell [unused0] one go steep hill cover top bottom great piece rock,[unused2],X,X
359,22,moment one come back say dorothy admit,moment one come back say [unused0] admit,[unused0],X,X
360,23,go see glinda however take room castle dorothy wash dorothy 's face comb dorothy 's hair lion shake dust lion 's mane scarecrow pat scarecrow scarecrow 's good shape woodman polish woodman 's tin oil woodman 's joints.when quite presentable follow dorothy big room glinda sit upon throne rubies.glinda beautiful young 's eye,go see glinda however take room castle dorothy wash dorothy 's face comb dorothy 's hair lion shake dust lion 's mane [unused1] pat [unused1] [unused1] 's good shape woodman polish woodman 's tin oil woodman 's joints.when quite presentable follow dorothy big room glinda sit upon throne rubies.glinda beautiful young 's eye,[unused1],X,X
361,23,cyclone bring dorothy land oz dorothy find dorothy 's companion wonderful adventure companion meet with.dorothy great wish dorothy add get back kansas aunt em surely think something dreadful happen dorothy happen make aunt em put mourning,cyclone bring [unused0] land oz [unused0] find [unused0] 's companion wonderful adventure companion meet with.[unused0] great wish [unused0] add get back kansas aunt em surely think something dreadful happen [unused0] happen make aunt em put mourning,[unused0],loyalty.virtue,"companions,companion"
362,23,unless crop well year crop last dorothy sure uncle henry afford it.glinda lean forward kiss sweet upturned face dorothy.bless dorothy 's dear heart glinda say glinda sure glinda tell dorothy way get back kansas glinda add glinda dorothy must give glinda golden cap.willingly exclaim dorothy,unless crop well year crop last [unused0] sure uncle henry afford it.glinda lean forward kiss sweet upturned face [unused0].bless [unused0] 's dear heart glinda say glinda sure glinda tell [unused0] way get back kansas glinda add glinda [unused0] must give glinda golden cap.willingly exclaim [unused0],[unused0],X,X
363,23,indeed golden cap use dorothy glinda golden cap glinda command wing monkey three times.and glinda think glinda shall need wing monkey 's service three time answer glinda smiling.dorothy give glinda golden cap glinda say scarecrow scarecrow dorothy leave usi return emerald city scarecrow reply oz make scarecrow oz 's ruler people like scarecrow,indeed golden cap use [unused0] glinda golden cap glinda command wing monkey three times.and glinda think glinda shall need wing monkey 's service three time answer glinda smiling.[unused0] give glinda golden cap glinda say [unused1] [unused1] [unused0] leave usi return emerald city [unused1] reply oz make [unused1] oz 's ruler people like [unused1],[unused1],authority.virtue,"commands,command"
364,23,thing worry scarecrow cross hill hammerheads.by mean golden cap glinda shall command wing monkey carry scarecrow gate emerald city say glinda would shame deprive people wonderful ruler.am scarecrow really wonderful ask scarecrow.the scarecrow unusual reply glinda.turning woodman glinda ask become woodman dorothy leave countryhe lean woodman 's axe think moment,thing worry [unused1] cross hill hammerheads.by mean golden cap glinda shall command wing monkey carry [unused1] gate emerald city say glinda would shame deprive people wonderful ruler.am [unused1] really wonderful ask [unused1].the [unused1] unusual reply glinda.turning woodman glinda ask become woodman [unused0] leave countryhe lean woodman 's axe think moment,[unused1],authority.virtue,"commands,command"
365,23,'s brain may large look scarecrow really bright scarecrow well polished glinda sure rule winkie wisely well.then glinda look big shaggy lion ask dorothy return dorothy 's home become youover hill hammerheadsthe hammerhead big shaggy lion answer lie grand old forest beast live make big shaggy lion beast live king,'s brain may large look [unused1] really bright [unused1] well polished glinda sure rule winkie wisely well.then glinda look big shaggy lion ask [unused0] return [unused0] 's home become youover hill hammerheadsthe hammerhead big shaggy lion answer lie grand old forest beast live make big shaggy lion beast live king,[unused1],X,X
366,23,dorothy know power dorothy could go back dorothy 's aunt em first day dorothy come land oz.but scarecrow scarecrow 's wonderful brain cry scarecrow,[unused0] know power [unused0] could go back [unused0] 's aunt em first day [unused0] come land oz.but [unused1] [unused1] 's wonderful brain cry [unused1],[unused1],care.vice,"crying,cries"
367,23,scarecrow might pass scarecrow 's whole life farmer ’s cornfield.and woodman woodman 's lovely heart say woodman,[unused1] might pass [unused1] 's whole life farmer ’s cornfield.and woodman woodman 's lovely heart say woodman,[unused1],X,X
368,23,dorothy might stand rust grand old forest till end world.and big shaggy lion live coward forever declare lion beast forest would good word say big shaggy lion.this true say dorothy dorothy glad dorothy use companion,[unused0] might stand rust grand old forest till end world.and big shaggy lion live coward forever declare lion beast forest would good word say big shaggy lion.this true say [unused0] [unused0] glad [unused0] use companion,[unused0],loyalty.virtue,"companions,companion"
369,23,dorothy knock heel together three time command carry wherever wish go.if say dorothy joyfully dorothy ask carry dorothy back kansas once.dorothy throw dorothy 's arm around lion neck kiss lion pat lion 's big head tenderly,[unused0] knock heel together three time command carry wherever wish go.if say [unused0] joyfully [unused0] ask carry [unused0] back kansas once.[unused0] throw [unused0] 's arm around lion neck kiss lion pat lion 's big head tenderly,[unused0],"authority.virtue,loyalty.virtue","together,commands,command"
370,23,dorothy hug soft stuff body scarecrow dorothy 's arm instead kiss scarecrow 's paint face find dorothy cry dorothy sorrowful parting companions.glinda step glinda 's ruby throne give dorothy goodbye kiss dorothy thank glinda kindness glinda show companion dorothy.dorothy take toto solemnly dorothy 's arm say one last goodbye dorothy clap heel together three time saying.take dorothy home aunt eminstantly dorothy whirl air swiftly dorothy could see feel wind whistle past dorothy 's ears.them take three step dorothy stop suddenly dorothy roll upon grass several time dorothy know dorothy was.at length however dorothy sit look dorothy.good gracious dorothy cried.for dorothy sit broad kansas prairie dorothy new farmhouse uncle henry build cyclone carry away old one,[unused0] hug soft stuff body [unused1] [unused0] 's arm instead kiss [unused1] 's paint face find [unused0] cry [unused0] sorrowful parting companions.glinda step glinda 's ruby throne give [unused0] goodbye kiss [unused0] thank glinda kindness glinda show companion [unused0].[unused0] take toto solemnly [unused0] 's arm say one last goodbye [unused0] clap heel together three time saying.take [unused0] home aunt eminstantly [unused0] whirl air swiftly [unused0] could see feel wind whistle past [unused0] 's ears.them take three step [unused0] stop suddenly [unused0] roll upon grass several time [unused0] know [unused0] was.at length however [unused0] sit look [unused0].good gracious [unused0] cried.for [unused0] sit broad kansas prairie [unused0] new farmhouse uncle henry build cyclone carry away old one,[unused0],"sanctity.virtue,care.vice,loyalty.virtue,care.virtue","sorrowful,companions,crying,companion,together,kindness,cries,hugs,body,hug"
